N	OP_P_T	T_B	TIME_DEVICE	TIME_HOST	TIME_onDEV
2	43	512	4.482269e-05	0.000000e+00	1.192093e-05
2	43	1024	4.792213e-05	0.000000e+00	1.287460e-05
2	44	64	4.291534e-05	0.000000e+00	1.287460e-05
2	44	128	4.696846e-05	0.000000e+00	1.311302e-05
2	44	256	4.696846e-05	0.000000e+00	1.311302e-05
2	44	512	4.696846e-05	0.000000e+00	1.287460e-05
2	44	1024	4.696846e-05	0.000000e+00	1.406670e-05
2	45	64	4.410744e-05	0.000000e+00	1.287460e-05
2	45	128	4.696846e-05	0.000000e+00	1.382828e-05
2	45	256	4.696846e-05	0.000000e+00	1.287460e-05
2	45	512	4.696846e-05	0.000000e+00	1.311302e-05
2	45	1024	4.696846e-05	0.000000e+00	1.311302e-05
2	46	64	4.696846e-05	0.000000e+00	1.382828e-05
2	46	128	4.696846e-05	0.000000e+00	1.287460e-05
2	46	256	4.696846e-05	0.000000e+00	1.311302e-05
2	46	512	4.696846e-05	0.000000e+00	1.287460e-05
2	46	1024	4.696846e-05	0.000000e+00	1.311302e-05
2	47	64	4.506111e-05	0.000000e+00	1.287460e-05
2	47	128	4.696846e-05	0.000000e+00	1.287460e-05
2	47	256	4.696846e-05	0.000000e+00	1.311302e-05
2	47	512	4.696846e-05	0.000000e+00	1.311302e-05
2	47	1024	4.696846e-05	0.000000e+00	1.287460e-05
2	48	64	4.696846e-05	0.000000e+00	1.287460e-05
2	48	128	4.696846e-05	0.000000e+00	1.382828e-05
2	48	256	4.696846e-05	0.000000e+00	1.406670e-05
2	48	512	4.696846e-05	0.000000e+00	1.287460e-05
2	48	1024	4.696846e-05	0.000000e+00	1.311302e-05
2	49	64	4.696846e-05	0.000000e+00	1.406670e-05
2	49	128	4.696846e-05	0.000000e+00	1.311302e-05
2	49	256	4.696846e-05	0.000000e+00	1.287460e-05
2	49	512	4.696846e-05	0.000000e+00	1.382828e-05
2	49	1024	4.696846e-05	0.000000e+00	1.311302e-05
4	1	64	4.792213e-05	0.000000e+00	1.311302e-05
4	1	128	4.792213e-05	0.000000e+00	1.287460e-05
4	1	256	4.696846e-05	0.000000e+00	1.311302e-05
4	1	512	4.696846e-05	0.000000e+00	1.311302e-05
4	1	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	2	64	4.696846e-05	0.000000e+00	1.406670e-05
4	2	128	4.696846e-05	0.000000e+00	1.311302e-05
4	2	256	4.291534e-05	0.000000e+00	1.287460e-05
4	2	512	4.696846e-05	0.000000e+00	1.382828e-05
4	2	1024	4.291534e-05	0.000000e+00	1.192093e-05
4	3	64	4.696846e-05	0.000000e+00	1.287460e-05
4	3	128	4.410744e-05	0.000000e+00	1.287460e-05
4	3	256	4.792213e-05	0.000000e+00	1.287460e-05
4	3	512	4.792213e-05	0.000000e+00	1.311302e-05
4	3	1024	4.601479e-05	0.000000e+00	1.406670e-05
4	4	64	4.696846e-05	0.000000e+00	1.287460e-05
4	4	128	4.506111e-05	0.000000e+00	1.287460e-05
4	4	256	4.792213e-05	0.000000e+00	1.287460e-05
4	4	512	4.482269e-05	0.000000e+00	1.287460e-05
4	4	1024	4.696846e-05	0.000000e+00	1.382828e-05
4	5	64	4.696846e-05	0.000000e+00	1.406670e-05
4	5	128	4.696846e-05	0.000000e+00	1.287460e-05
4	5	256	4.696846e-05	0.000000e+00	1.311302e-05
4	5	512	4.696846e-05	0.000000e+00	1.287460e-05
4	5	1024	4.696846e-05	0.000000e+00	1.406670e-05
4	6	64	4.696846e-05	0.000000e+00	1.382828e-05
4	6	128	4.696846e-05	0.000000e+00	1.311302e-05
4	6	256	4.601479e-05	0.000000e+00	1.311302e-05
4	6	512	4.792213e-05	0.000000e+00	1.406670e-05
4	6	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	7	64	4.696846e-05	0.000000e+00	1.287460e-05
4	7	128	4.696846e-05	0.000000e+00	1.287460e-05
4	7	256	4.482269e-05	0.000000e+00	1.311302e-05
4	7	512	4.792213e-05	0.000000e+00	1.311302e-05
4	7	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	8	64	4.696846e-05	0.000000e+00	1.287460e-05
4	8	128	4.696846e-05	0.000000e+00	1.311302e-05
4	8	256	4.696846e-05	0.000000e+00	1.311302e-05
4	8	512	4.696846e-05	0.000000e+00	1.311302e-05
4	8	1024	4.696846e-05	0.000000e+00	1.311302e-05
4	9	64	4.696846e-05	0.000000e+00	1.406670e-05
4	9	128	4.696846e-05	0.000000e+00	1.287460e-05
4	9	256	4.696846e-05	0.000000e+00	1.382828e-05
4	9	512	4.696846e-05	0.000000e+00	1.287460e-05
4	9	1024	4.696846e-05	0.000000e+00	1.311302e-05
4	10	64	4.696846e-05	0.000000e+00	1.287460e-05
4	10	128	4.696846e-05	0.000000e+00	1.406670e-05
4	10	256	4.792213e-05	0.000000e+00	1.311302e-05
4	10	512	4.792213e-05	0.000000e+00	1.287460e-05
4	10	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	11	64	4.506111e-05	0.000000e+00	1.287460e-05
4	11	128	4.696846e-05	0.000000e+00	1.311302e-05
4	11	256	4.696846e-05	0.000000e+00	1.287460e-05
4	11	512	4.696846e-05	0.000000e+00	1.192093e-05
4	11	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	12	64	4.482269e-05	0.000000e+00	1.215935e-05
4	12	128	4.291534e-05	0.000000e+00	1.287460e-05
4	12	256	4.601479e-05	0.000000e+00	1.287460e-05
4	12	512	4.696846e-05	0.000000e+00	1.192093e-05
4	12	1024	4.696846e-05	0.000000e+00	1.311302e-05
4	13	64	4.315376e-05	0.000000e+00	1.287460e-05
4	13	128	4.696846e-05	0.000000e+00	1.287460e-05
4	13	256	4.601479e-05	0.000000e+00	1.287460e-05
4	13	512	4.696846e-05	0.000000e+00	1.311302e-05
4	13	1024	4.601479e-05	0.000000e+00	1.192093e-05
4	14	64	4.720688e-05	0.000000e+00	1.287460e-05
4	14	128	4.696846e-05	0.000000e+00	1.287460e-05
4	14	256	4.696846e-05	0.000000e+00	1.287460e-05
4	14	512	4.696846e-05	0.000000e+00	1.311302e-05
4	14	1024	4.601479e-05	0.000000e+00	1.311302e-05
4	15	64	4.696846e-05	0.000000e+00	1.287460e-05
4	15	128	4.696846e-05	0.000000e+00	1.287460e-05
4	15	256	4.696846e-05	0.000000e+00	1.287460e-05
4	15	512	4.696846e-05	0.000000e+00	1.311302e-05
4	15	1024	4.696846e-05	0.000000e+00	1.311302e-05
4	16	64	4.696846e-05	0.000000e+00	1.287460e-05
4	16	128	4.696846e-05	0.000000e+00	1.311302e-05
4	16	256	4.792213e-05	0.000000e+00	1.311302e-05
4	16	512	4.696846e-05	0.000000e+00	1.287460e-05
4	16	1024	4.792213e-05	0.000000e+00	1.406670e-05
4	17	64	4.696846e-05	0.000000e+00	1.311302e-05
4	17	128	4.696846e-05	0.000000e+00	1.311302e-05
4	17	256	4.506111e-05	0.000000e+00	1.311302e-05
4	17	512	4.506111e-05	0.000000e+00	1.287460e-05
4	17	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	18	64	4.720688e-05	0.000000e+00	1.287460e-05
4	18	128	4.696846e-05	0.000000e+00	1.311302e-05
4	18	256	4.696846e-05	0.000000e+00	1.311302e-05
4	18	512	4.696846e-05	0.000000e+00	1.406670e-05
4	18	1024	4.696846e-05	0.000000e+00	1.382828e-05
4	19	64	4.696846e-05	0.000000e+00	1.311302e-05
4	19	128	4.696846e-05	0.000000e+00	1.287460e-05
4	19	256	4.696846e-05	0.000000e+00	1.287460e-05
4	19	512	4.601479e-05	0.000000e+00	1.287460e-05
4	19	1024	4.696846e-05	0.000000e+00	1.406670e-05
4	20	64	4.696846e-05	0.000000e+00	1.287460e-05
4	20	128	4.696846e-05	0.000000e+00	1.287460e-05
4	20	256	4.720688e-05	0.000000e+00	1.287460e-05
4	20	512	4.696846e-05	0.000000e+00	1.311302e-05
4	20	1024	4.696846e-05	0.000000e+00	1.406670e-05
4	21	64	4.696846e-05	0.000000e+00	1.382828e-05
4	21	128	4.696846e-05	0.000000e+00	1.287460e-05
4	21	256	4.482269e-05	0.000000e+00	1.287460e-05
4	21	512	4.696846e-05	0.000000e+00	1.192093e-05
4	21	1024	4.315376e-05	0.000000e+00	1.382828e-05
4	22	64	4.792213e-05	0.000000e+00	1.287460e-05
4	22	128	4.601479e-05	0.000000e+00	1.192093e-05
4	22	256	4.696846e-05	0.000000e+00	1.287460e-05
4	22	512	4.291534e-05	0.000000e+00	1.192093e-05
4	22	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	23	64	4.315376e-05	0.000000e+00	1.192093e-05
4	23	128	4.696846e-05	0.000000e+00	1.311302e-05
4	23	256	4.601479e-05	0.000000e+00	1.311302e-05
4	23	512	4.696846e-05	0.000000e+00	1.287460e-05
4	23	1024	4.696846e-05	0.000000e+00	1.311302e-05
4	24	64	4.792213e-05	0.000000e+00	1.311302e-05
4	24	128	4.601479e-05	0.000000e+00	1.406670e-05
4	24	256	4.696846e-05	0.000000e+00	1.382828e-05
4	24	512	4.696846e-05	0.000000e+00	1.311302e-05
4	24	1024	4.696846e-05	0.000000e+00	1.311302e-05
4	25	64	4.696846e-05	0.000000e+00	1.382828e-05
4	25	128	4.696846e-05	0.000000e+00	1.287460e-05
4	25	256	4.696846e-05	0.000000e+00	1.287460e-05
4	25	512	4.696846e-05	0.000000e+00	1.382828e-05
4	25	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	26	64	4.696846e-05	0.000000e+00	1.287460e-05
4	26	128	4.696846e-05	0.000000e+00	1.287460e-05
4	26	256	4.696846e-05	0.000000e+00	1.311302e-05
4	26	512	4.792213e-05	0.000000e+00	1.311302e-05
4	26	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	27	64	4.696846e-05	0.000000e+00	1.406670e-05
4	27	128	4.696846e-05	0.000000e+00	1.311302e-05
4	27	256	4.816055e-05	0.000000e+00	1.287460e-05
4	27	512	4.696846e-05	0.000000e+00	1.311302e-05
4	27	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	28	64	4.696846e-05	0.000000e+00	1.287460e-05
4	28	128	4.696846e-05	0.000000e+00	1.287460e-05
4	28	256	4.696846e-05	0.000000e+00	1.287460e-05
4	28	512	4.696846e-05	0.000000e+00	1.287460e-05
4	28	1024	4.696846e-05	0.000000e+00	1.311302e-05
4	29	64	4.696846e-05	0.000000e+00	1.311302e-05
4	29	128	4.696846e-05	0.000000e+00	1.406670e-05
4	29	256	4.696846e-05	0.000000e+00	1.406670e-05
4	29	512	4.696846e-05	0.000000e+00	1.287460e-05
4	29	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	30	64	4.696846e-05	0.000000e+00	1.406670e-05
4	30	128	4.696846e-05	0.000000e+00	1.382828e-05
4	30	256	4.792213e-05	0.000000e+00	1.311302e-05
4	30	512	4.696846e-05	0.000000e+00	1.311302e-05
4	30	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	31	64	4.720688e-05	0.000000e+00	1.192093e-05
4	31	128	4.696846e-05	0.000000e+00	1.406670e-05
4	31	256	4.220009e-05	0.000000e+00	1.215935e-05
4	31	512	4.696846e-05	0.000000e+00	1.311302e-05
4	31	1024	4.315376e-05	0.000000e+00	1.287460e-05
4	32	64	4.696846e-05	0.000000e+00	1.406670e-05
4	32	128	4.291534e-05	0.000000e+00	1.287460e-05
4	32	256	4.696846e-05	0.000000e+00	1.311302e-05
4	32	512	4.601479e-05	0.000000e+00	1.096725e-05
4	32	1024	4.601479e-05	0.000000e+00	1.192093e-05
4	33	64	4.792213e-05	0.000000e+00	1.382828e-05
4	33	128	4.506111e-05	0.000000e+00	1.287460e-05
4	33	256	4.696846e-05	0.000000e+00	1.311302e-05
4	33	512	4.696846e-05	0.000000e+00	1.311302e-05
4	33	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	34	64	4.696846e-05	0.000000e+00	1.287460e-05
4	34	128	4.696846e-05	0.000000e+00	1.287460e-05
4	34	256	4.696846e-05	0.000000e+00	1.287460e-05
4	34	512	4.696846e-05	0.000000e+00	1.287460e-05
4	34	1024	4.696846e-05	0.000000e+00	1.382828e-05
4	35	64	4.696846e-05	0.000000e+00	1.287460e-05
4	35	128	4.696846e-05	0.000000e+00	1.311302e-05
4	35	256	4.696846e-05	0.000000e+00	1.311302e-05
4	35	512	4.792213e-05	0.000000e+00	1.287460e-05
4	35	1024	4.720688e-05	0.000000e+00	1.287460e-05
4	36	64	4.696846e-05	0.000000e+00	1.311302e-05
4	36	128	4.506111e-05	0.000000e+00	1.287460e-05
4	36	256	4.696846e-05	0.000000e+00	1.287460e-05
4	36	512	4.696846e-05	0.000000e+00	1.311302e-05
4	36	1024	4.792213e-05	0.000000e+00	1.382828e-05
4	37	64	4.696846e-05	0.000000e+00	1.311302e-05
4	37	128	4.696846e-05	0.000000e+00	1.311302e-05
4	37	256	4.696846e-05	0.000000e+00	1.287460e-05
4	37	512	4.696846e-05	0.000000e+00	1.311302e-05
4	37	1024	4.696846e-05	0.000000e+00	1.311302e-05
4	38	64	4.696846e-05	0.000000e+00	1.311302e-05
4	38	128	4.696846e-05	0.000000e+00	1.382828e-05
4	38	256	4.506111e-05	0.000000e+00	1.287460e-05
4	38	512	4.792213e-05	0.000000e+00	1.311302e-05
4	38	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	39	64	4.720688e-05	0.000000e+00	1.287460e-05
4	39	128	4.792213e-05	0.000000e+00	1.287460e-05
4	39	256	4.696846e-05	0.000000e+00	1.287460e-05
4	39	512	4.696846e-05	0.000000e+00	1.287460e-05
4	39	1024	4.696846e-05	0.000000e+00	1.311302e-05
4	40	64	4.792213e-05	0.000000e+00	1.287460e-05
4	40	128	4.696846e-05	0.000000e+00	1.287460e-05
4	40	256	4.696846e-05	0.000000e+00	1.311302e-05
4	40	512	4.696846e-05	0.000000e+00	1.192093e-05
4	40	1024	4.410744e-05	0.000000e+00	1.382828e-05
4	41	64	4.506111e-05	0.000000e+00	1.215935e-05
4	41	128	4.577637e-05	0.000000e+00	1.287460e-05
4	41	256	4.696846e-05	0.000000e+00	1.382828e-05
4	41	512	4.291534e-05	0.000000e+00	1.287460e-05
4	41	1024	4.792213e-05	0.000000e+00	1.287460e-05
4	42	64	4.196167e-05	0.000000e+00	1.287460e-05
4	42	128	4.696846e-05	0.000000e+00	1.287460e-05
4	42	256	4.291534e-05	0.000000e+00	1.287460e-05
4	42	512	4.410744e-05	0.000000e+00	1.311302e-05
4	42	1024	4.386902e-05	0.000000e+00	1.311302e-05
4	43	64	4.696846e-05	0.000000e+00	1.287460e-05
4	43	128	4.696846e-05	0.000000e+00	1.287460e-05
4	43	256	4.696846e-05	0.000000e+00	1.287460e-05
4	43	512	4.696846e-05	0.000000e+00	1.382828e-05
4	43	1024	4.482269e-05	0.000000e+00	1.406670e-05
4	44	64	4.696846e-05	0.000000e+00	1.287460e-05
4	44	128	4.696846e-05	0.000000e+00	1.311302e-05
4	44	256	4.696846e-05	0.000000e+00	1.287460e-05
4	44	512	4.792213e-05	0.000000e+00	1.287460e-05
4	44	1024	4.696846e-05	0.000000e+00	1.287460e-05
4	45	64	4.696846e-05	0.000000e+00	1.287460e-05
4	45	128	4.696846e-05	0.000000e+00	1.287460e-05
4	45	256	4.696846e-05	0.000000e+00	1.406670e-05
4	45	512	4.696846e-05	0.000000e+00	1.287460e-05
4	45	1024	4.792213e-05	0.000000e+00	1.287460e-05
4	46	64	4.696846e-05	0.000000e+00	1.311302e-05
4	46	128	4.696846e-05	0.000000e+00	1.406670e-05
4	46	256	4.696846e-05	0.000000e+00	1.382828e-05
4	46	512	4.816055e-05	0.000000e+00	1.287460e-05
4	46	1024	4.696846e-05	0.000000e+00	1.311302e-05
4	47	64	4.720688e-05	0.000000e+00	1.287460e-05
4	47	128	4.696846e-05	0.000000e+00	1.382828e-05
4	47	256	4.696846e-05	0.000000e+00	1.311302e-05
4	47	512	4.696846e-05	0.000000e+00	1.406670e-05
4	47	1024	4.696846e-05	0.000000e+00	1.311302e-05
4	48	64	4.696846e-05	0.000000e+00	1.406670e-05
4	48	128	4.696846e-05	0.000000e+00	1.311302e-05
4	48	256	4.816055e-05	0.000000e+00	1.287460e-05
4	48	512	4.696846e-05	0.000000e+00	1.406670e-05
4	48	1024	4.696846e-05	0.000000e+00	1.382828e-05
4	49	64	4.696846e-05	0.000000e+00	1.311302e-05
4	49	128	4.696846e-05	0.000000e+00	1.382828e-05
4	49	256	4.792213e-05	0.000000e+00	1.287460e-05
4	49	512	4.720688e-05	0.000000e+00	1.382828e-05
4	49	1024	4.696846e-05	0.000000e+00	1.287460e-05
8	1	64	4.792213e-05	0.000000e+00	1.287460e-05
8	1	128	4.506111e-05	0.000000e+00	1.287460e-05
8	1	256	4.720688e-05	0.000000e+00	1.192093e-05
8	1	512	4.720688e-05	0.000000e+00	1.311302e-05
8	1	1024	4.315376e-05	0.000000e+00	1.192093e-05
8	2	64	4.720688e-05	0.000000e+00	1.287460e-05
8	2	128	4.482269e-05	0.000000e+00	1.215935e-05
8	2	256	4.696846e-05	0.000000e+00	1.287460e-05
8	2	512	4.696846e-05	0.000000e+00	1.192093e-05
8	2	1024	4.482269e-05	0.000000e+00	1.382828e-05
8	3	64	4.792213e-05	0.000000e+00	1.311302e-05
8	3	128	4.601479e-05	0.000000e+00	1.311302e-05
8	3	256	4.696846e-05	0.000000e+00	1.311302e-05
8	3	512	4.696846e-05	0.000000e+00	1.287460e-05
8	3	1024	4.696846e-05	0.000000e+00	1.382828e-05
8	4	64	4.696846e-05	0.000000e+00	1.287460e-05
8	4	128	4.696846e-05	0.000000e+00	1.287460e-05
8	4	256	4.696846e-05	0.000000e+00	1.311302e-05
8	4	512	4.696846e-05	0.000000e+00	1.382828e-05
8	4	1024	4.696846e-05	0.000000e+00	1.287460e-05
8	5	64	4.792213e-05	0.000000e+00	1.287460e-05
8	5	128	4.696846e-05	0.000000e+00	1.311302e-05
8	5	256	4.696846e-05	0.000000e+00	1.311302e-05
8	5	512	4.696846e-05	0.000000e+00	1.406670e-05
8	5	1024	4.696846e-05	0.000000e+00	1.287460e-05
8	6	64	4.696846e-05	0.000000e+00	1.311302e-05
8	6	128	4.696846e-05	0.000000e+00	1.311302e-05
8	6	256	4.696846e-05	0.000000e+00	1.287460e-05
8	6	512	4.696846e-05	0.000000e+00	1.311302e-05
8	6	1024	4.720688e-05	0.000000e+00	1.287460e-05
8	7	64	4.696846e-05	0.000000e+00	1.287460e-05
8	7	128	4.696846e-05	0.000000e+00	1.311302e-05
8	7	256	4.696846e-05	0.000000e+00	1.311302e-05
8	7	512	4.720688e-05	0.000000e+00	1.382828e-05
8	7	1024	4.792213e-05	0.000000e+00	1.406670e-05
8	8	64	4.696846e-05	0.000000e+00	1.287460e-05
8	8	128	4.792213e-05	0.000000e+00	1.311302e-05
8	8	256	4.696846e-05	0.000000e+00	1.406670e-05
8	8	512	4.696846e-05	0.000000e+00	1.287460e-05
8	8	1024	4.696846e-05	0.000000e+00	1.382828e-05
8	9	64	4.696846e-05	0.000000e+00	1.287460e-05
8	9	128	4.792213e-05	0.000000e+00	1.287460e-05
8	9	256	4.792213e-05	0.000000e+00	1.311302e-05
8	9	512	4.696846e-05	0.000000e+00	1.406670e-05
8	9	1024	4.696846e-05	0.000000e+00	1.287460e-05
8	10	64	4.720688e-05	0.000000e+00	1.287460e-05
8	10	128	4.720688e-05	0.000000e+00	1.287460e-05
8	10	256	4.696846e-05	0.000000e+00	1.311302e-05
8	10	512	4.696846e-05	0.000000e+00	1.311302e-05
8	10	1024	4.696846e-05	0.000000e+00	1.287460e-05
8	11	64	4.315376e-05	0.000000e+00	1.287460e-05
8	11	128	4.601479e-05	0.000000e+00	1.311302e-05
8	11	256	4.601479e-05	0.000000e+00	1.287460e-05
8	11	512	4.601479e-05	0.000000e+00	1.311302e-05
8	11	1024	4.291534e-05	0.000000e+00	1.406670e-05
8	12	64	4.696846e-05	0.000000e+00	1.215935e-05
8	12	128	4.696846e-05	0.000000e+00	1.215935e-05
8	12	256	4.410744e-05	0.000000e+00	1.287460e-05
8	12	512	4.792213e-05	0.000000e+00	1.311302e-05
8	12	1024	4.696846e-05	0.000000e+00	1.215935e-05
8	13	64	4.696846e-05	0.000000e+00	1.311302e-05
8	13	128	4.696846e-05	0.000000e+00	1.311302e-05
8	13	256	4.816055e-05	0.000000e+00	1.287460e-05
8	13	512	4.696846e-05	0.000000e+00	1.311302e-05
8	13	1024	4.696846e-05	0.000000e+00	1.287460e-05
8	14	64	4.696846e-05	0.000000e+00	1.287460e-05
8	14	128	4.720688e-05	0.000000e+00	1.287460e-05
8	14	256	4.696846e-05	0.000000e+00	1.311302e-05
8	14	512	4.696846e-05	0.000000e+00	1.311302e-05
8	14	1024	4.696846e-05	0.000000e+00	1.287460e-05
8	15	64	4.816055e-05	0.000000e+00	1.287460e-05
8	15	128	4.696846e-05	0.000000e+00	1.311302e-05
8	15	256	4.696846e-05	0.000000e+00	1.311302e-05
8	15	512	4.696846e-05	0.000000e+00	1.287460e-05
8	15	1024	4.696846e-05	0.000000e+00	1.311302e-05
8	16	64	4.696846e-05	0.000000e+00	1.406670e-05
8	16	128	4.696846e-05	0.000000e+00	1.287460e-05
8	16	256	4.696846e-05	0.000000e+00	1.287460e-05
8	16	512	4.696846e-05	0.000000e+00	1.287460e-05
8	16	1024	4.696846e-05	0.000000e+00	1.311302e-05
8	17	64	4.696846e-05	0.000000e+00	1.311302e-05
8	17	128	4.696846e-05	0.000000e+00	1.287460e-05
8	17	256	4.696846e-05	0.000000e+00	1.311302e-05
8	17	512	4.720688e-05	0.000000e+00	1.287460e-05
8	17	1024	4.696846e-05	0.000000e+00	1.382828e-05
8	18	64	4.696846e-05	0.000000e+00	1.311302e-05
8	18	128	4.696846e-05	0.000000e+00	1.382828e-05
8	18	256	4.696846e-05	0.000000e+00	1.287460e-05
8	18	512	4.696846e-05	0.000000e+00	1.311302e-05
8	18	1024	4.696846e-05	0.000000e+00	1.311302e-05
8	19	64	4.696846e-05	0.000000e+00	1.311302e-05
8	19	128	4.696846e-05	0.000000e+00	1.382828e-05
8	19	256	4.792213e-05	0.000000e+00	1.287460e-05
8	19	512	4.696846e-05	0.000000e+00	1.311302e-05
8	19	1024	4.696846e-05	0.000000e+00	1.406670e-05
8	20	64	4.696846e-05	0.000000e+00	1.311302e-05
8	20	128	4.696846e-05	0.000000e+00	1.311302e-05
8	20	256	4.696846e-05	0.000000e+00	1.382828e-05
8	20	512	4.696846e-05	0.000000e+00	1.382828e-05
8	20	1024	4.291534e-05	0.000000e+00	1.311302e-05
8	21	64	4.696846e-05	0.000000e+00	1.311302e-05
8	21	128	4.482269e-05	0.000000e+00	1.215935e-05
8	21	256	4.696846e-05	0.000000e+00	1.311302e-05
8	21	512	4.506111e-05	0.000000e+00	1.287460e-05
8	21	1024	4.696846e-05	0.000000e+00	1.406670e-05
8	22	64	4.410744e-05	0.000000e+00	1.215935e-05
8	22	128	4.696846e-05	0.000000e+00	1.311302e-05
8	22	256	4.696846e-05	0.000000e+00	1.192093e-05
8	22	512	4.696846e-05	0.000000e+00	1.287460e-05
8	22	1024	4.601479e-05	0.000000e+00	1.192093e-05
8	23	64	4.696846e-05	0.000000e+00	1.287460e-05
8	23	128	4.696846e-05	0.000000e+00	1.287460e-05
8	23	256	4.792213e-05	0.000000e+00	1.311302e-05
8	23	512	4.696846e-05	0.000000e+00	1.287460e-05
8	23	1024	4.792213e-05	0.000000e+00	1.287460e-05
8	24	64	4.696846e-05	0.000000e+00	1.287460e-05
8	24	128	4.696846e-05	0.000000e+00	1.287460e-05
8	24	256	4.696846e-05	0.000000e+00	1.311302e-05
8	24	512	4.792213e-05	0.000000e+00	1.287460e-05
8	24	1024	4.696846e-05	0.000000e+00	1.311302e-05
8	25	64	4.696846e-05	0.000000e+00	1.287460e-05
8	25	128	4.720688e-05	0.000000e+00	1.287460e-05
8	25	256	4.696846e-05	0.000000e+00	1.382828e-05
8	25	512	4.696846e-05	0.000000e+00	1.382828e-05
8	25	1024	4.696846e-05	0.000000e+00	1.311302e-05
8	26	64	4.696846e-05	0.000000e+00	1.406670e-05
8	26	128	4.696846e-05	0.000000e+00	1.311302e-05
8	26	256	4.792213e-05	0.000000e+00	1.311302e-05
8	26	512	4.792213e-05	0.000000e+00	1.406670e-05
8	26	1024	4.696846e-05	0.000000e+00	1.311302e-05
8	27	64	4.792213e-05	0.000000e+00	1.311302e-05
8	27	128	4.720688e-05	0.000000e+00	1.287460e-05
8	27	256	4.696846e-05	0.000000e+00	1.311302e-05
8	27	512	4.696846e-05	0.000000e+00	1.311302e-05
8	27	1024	4.696846e-05	0.000000e+00	1.287460e-05
8	28	64	4.696846e-05	0.000000e+00	1.382828e-05
8	28	128	4.792213e-05	0.000000e+00	1.287460e-05
8	28	256	4.696846e-05	0.000000e+00	1.311302e-05
8	28	512	4.696846e-05	0.000000e+00	1.311302e-05
8	28	1024	4.696846e-05	0.000000e+00	1.287460e-05
8	29	64	4.696846e-05	0.000000e+00	1.287460e-05
8	29	128	4.696846e-05	0.000000e+00	1.382828e-05
8	29	256	4.792213e-05	0.000000e+00	1.287460e-05
8	29	512	4.696846e-05	0.000000e+00	1.311302e-05
8	29	1024	4.792213e-05	0.000000e+00	1.287460e-05
8	30	64	4.720688e-05	0.000000e+00	1.382828e-05
8	30	128	4.696846e-05	0.000000e+00	1.406670e-05
8	30	256	4.601479e-05	0.000000e+00	1.287460e-05
8	30	512	4.696846e-05	0.000000e+00	1.311302e-05
8	30	1024	4.601479e-05	0.000000e+00	1.215935e-05
8	31	64	4.696846e-05	0.000000e+00	1.382828e-05
8	31	128	4.696846e-05	0.000000e+00	1.287460e-05
8	31	256	4.410744e-05	0.000000e+00	1.287460e-05
8	31	512	4.696846e-05	0.000000e+00	1.287460e-05
8	31	1024	4.386902e-05	0.000000e+00	1.311302e-05
8	32	64	4.696846e-05	0.000000e+00	1.287460e-05
8	32	128	4.506111e-05	0.000000e+00	1.192093e-05
8	32	256	4.696846e-05	0.000000e+00	1.382828e-05
8	32	512	4.696846e-05	0.000000e+00	1.382828e-05
8	32	1024	4.696846e-05	0.000000e+00	1.287460e-05
8	33	64	4.696846e-05	0.000000e+00	1.287460e-05
8	33	128	4.792213e-05	0.000000e+00	1.287460e-05
8	33	256	4.720688e-05	0.000000e+00	1.287460e-05
8	33	512	4.696846e-05	0.000000e+00	1.287460e-05
8	33	1024	4.696846e-05	0.000000e+00	1.406670e-05
8	34	64	4.816055e-05	0.000000e+00	1.382828e-05
8	34	128	4.696846e-05	0.000000e+00	1.311302e-05
8	34	256	4.696846e-05	0.000000e+00	1.287460e-05
8	34	512	4.696846e-05	0.000000e+00	1.382828e-05
8	34	1024	4.696846e-05	0.000000e+00	1.406670e-05
8	35	64	4.696846e-05	0.000000e+00	1.287460e-05
8	35	128	4.696846e-05	0.000000e+00	1.311302e-05
8	35	256	4.792213e-05	0.000000e+00	1.311302e-05
8	35	512	4.720688e-05	0.000000e+00	1.287460e-05
8	35	1024	4.696846e-05	0.000000e+00	1.382828e-05
8	36	64	4.720688e-05	0.000000e+00	1.382828e-05
8	36	128	4.696846e-05	0.000000e+00	1.311302e-05
8	36	256	4.792213e-05	0.000000e+00	1.382828e-05
8	36	512	4.720688e-05	0.000000e+00	1.382828e-05
8	36	1024	4.696846e-05	0.000000e+00	1.311302e-05
8	37	64	4.696846e-05	0.000000e+00	1.311302e-05
8	37	128	4.696846e-05	0.000000e+00	1.311302e-05
8	37	256	4.696846e-05	0.000000e+00	1.287460e-05
8	37	512	4.696846e-05	0.000000e+00	1.287460e-05
8	37	1024	4.506111e-05	0.000000e+00	1.287460e-05
